,Region,Variables,R_2,Var_R,Random_seed
713,GrandRapids,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9091638827691758,0.0033002970387632224,23
714,GrandRapids,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7488963715444681,0.1616921867350135,24
715,GrandRapids,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8371089435204849,0.07600780520796258,25
716,GrandRapids,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6567090219906656,0.25687117811464444,26
717,GrandRapids,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8666891453531451,0.030556278396801306,27
718,GrandRapids,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.22206382136101865,1.0640517104684775,28
719,GrandRapids,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8723679973653552,0.004564618586263336,29
720,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8597063596504161,0.03741325334987167,0
721,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.895307959450762,0.03198529388854876,1
722,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7821864872535295,0.15141560479199734,2
723,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.3768093001066968,0.3153797164987665,3
724,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8269264006104796,0.029005953341091906,4
725,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.823657748911488,0.0875555483668139,5
726,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7895712353770077,0.0880950312386305,6
727,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.658029402514456,0.04899454073772569,7
728,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8292882436858477,0.08861197725575432,8
729,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8432639385270289,0.0634539874668325,9
730,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7580622704336409,0.10006227119461097,10
731,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-1.573936623922917,2.507110131212673,11
732,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8948364239457097,0.01632886076965967,12
733,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8873743399804511,0.031061780614503265,13
734,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7799323249002892,0.09000748499679279,14
735,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-4.949021007566211,5.643848429730222,15
736,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8730552473428757,0.053607425200599135,16
737,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8348350503059667,0.03739947212468353,17
738,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8816903092978913,0.04459399192641411,18
739,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6914633201520035,0.12047822766240479,19
740,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9028097920507937,0.018865529289851746,20
741,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7666614357599459,0.0796198196407647,21
742,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9213406359521795,0.013501125317488372,22
743,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7928026935721406,0.13346795520284227,23
744,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.672981271363003,0.044992551426599636,24
745,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.86510334318115,0.06386378864734787,25
746,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7778681160463479,0.14341839355779828,26
747,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.5341292040092205,1.3254035387264724,27
748,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8709334778203156,0.05701430020780707,28
749,GreatLakes,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8224874481647656,0.04687336445829193,29
750,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.769814305278175,0.10565795346786522,0
751,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7263217576490846,0.14798136004712914,1
752,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8800902310002711,0.048113579464388434,2
753,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.45691927778898733,0.35526331125622634,3
754,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.872491309002092,0.02581242781475157,4
755,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8480911396310644,0.018115218519876297,5
756,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8047095337868342,0.022502559634252517,6
757,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7496377074548319,0.115516544180289,7
758,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6180243779090573,0.12951026802295873,8
759,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7196676619414041,0.14755997110584385,9
760,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-1.1694470707507638,1.1689090695175943,10
761,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7398433232653245,0.11566132224846848,11
762,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8023031843589119,0.0704333949742415,12
763,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8582197813283108,0.015032771866768768,13
764,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.676053179197527,0.07472577695725346,14
765,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8135639514926295,0.03427599555909533,15
766,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8619259859437304,0.01154056736726694,16
767,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8502511102788863,0.024080128896302955,17
768,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7699284174970864,0.10310169247196355,18
769,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8359841407218889,0.012573647836934265,19
770,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7621720073800023,0.11673964861942343,20
771,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8162447063662953,0.0160714458829172,21
772,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8080821588471796,0.044390788472535414,22
773,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9114624911476779,0.06646407104653518,23
774,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8418731152517734,0.032193583662860514,24
775,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6646895396181111,0.22587340421944024,25
776,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.720063434698452,0.14494837565977858,26
777,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8668833633885377,0.001775044702509443,27
778,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7858810749374215,0.07808528832792305,28
779,HarrisburgScranton,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8182087685142552,0.0433651214458054,29
780,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9371302864652422,0.06182816620685949,0
781,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.4058165575748086,0.5166654800309263,1
782,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9418419185213008,0.014583063512842331,2
783,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.856644341430794,0.059868376025935977,3
784,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8943751675147478,0.03829957749149049,4
785,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7639365668983704,0.1662416860393895,5
786,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7890175543719476,0.12313155689642508,6
787,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9185128409057243,0.024346510198141824,7
788,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.21934215639079824,1.1387751846021414,8
789,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.3852154121069328,0.5550752376962772,9
790,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5066264151084505,0.1081711670495451,10
791,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7833425573776769,0.1516971243246119,11
792,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8727929691304486,0.05028531018975113,12
793,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9034581087542759,0.026648122548545095,13
794,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.45516981120557,0.46185003957000526,14
795,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8783977338816508,0.04322042734651721,15
796,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9537421871723508,0.03133013978283683,16
797,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8487019757791855,0.07176284891227203,17
798,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8741106517352892,0.04750963401689656,18
799,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8827405959030105,0.05234909357941697,19
800,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9264824355535326,0.006928431495605958,20
801,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9009123019456641,0.030119050639089262,21
802,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8611263525093642,0.07129439559035666,22
803,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9632890521701813,0.039820182240706714,23
804,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8489992421883619,0.08588110353133516,24
805,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8408065519756055,0.08818913177809273,25
806,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9284965784185355,0.001865208455673617,26
807,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8721847908739917,0.059913902887447024,27
808,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9324940830081825,0.009874310159892152,28
809,HartfordSpringfield,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8518460651125188,0.01717247754103779,29
810,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8943207002370119,0.05231109419774471,0
811,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9272188851685105,0.012114345593836173,1
812,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8959854882274809,0.04318413314029146,2
813,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8711958473695718,0.05167111480073949,3
814,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9403173949821503,0.0015574003198151054,4
815,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9255393821969274,0.018329652572177002,5
816,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8757902147088938,0.06838572072901916,6
817,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8985115495142951,0.043169080037964935,7
818,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9313500168646239,0.011377980282798461,8
819,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9075003883742507,0.011870312526924831,9
820,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7253477930914631,0.19589941648733167,10
821,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9228585846013636,0.02110394276233707,11
822,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7785040113639707,0.021742721240438523,12
823,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9304924587557653,0.01251347603026598,13
824,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9191937853081888,0.00045644290849766733,14
825,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8996387336836696,0.044007139667367134,15
826,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.729166167133763,0.17896383494046386,16
827,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9245786889273818,0.018168158302489745,17
828,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9064222235439032,0.005744407762829917,18
829,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6061362716703971,0.06105506539566585,19
830,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9001844641040542,0.02148200815523582,20
831,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.19253020950891186,0.5289831721543269,21
832,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9357198422074982,0.0068549869076595105,22
833,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7779487713407338,0.1698874027544729,23
834,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.878540519528925,0.02365604261315557,24
835,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8896506538520708,0.057691195250821004,25
836,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8828887694933764,0.061888945046005506,26
837,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7680734532383787,0.17944309280541015,27
838,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9103810897459792,0.015027458136184668,28
839,Houston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.895587088114687,0.01170062744517708,29
840,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8511532880896361,0.012702315718478019,0
841,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8711295800252659,0.012128817510587031,1
842,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8445279040784004,0.03350854278890569,2
843,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5571632967190037,0.1897583975328112,3
844,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.1774253147887317,0.4578579869938484,4
845,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5547067825212915,0.2542154579455205,5
846,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6684994072469199,0.14483101137661913,6
847,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8041857052536237,0.07281483826096102,7
848,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.39732392895081436,0.35504100945843753,8
849,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.789077491905412,0.10162680860190743,9
850,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.816319415732541,0.0649739228216073,10
851,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8057904765020034,0.06926925277742324,11
852,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8262986460814435,0.033018481303643155,12
853,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7608095761119846,0.0990028687886686,13
854,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.847603807449921,0.03067308730988305,14
855,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7576198503701919,0.07516392979992503,15
856,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7117013761340277,0.16375839993283392,16
857,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8770434367930366,0.016671009138676807,17
858,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7884350476656179,0.08975535312216909,18
859,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8318962721031499,0.02765212746499013,19
860,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8269275537664186,0.05102348189018613,20
861,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.0699221763073592,0.4850612491105799,21
862,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8590218305486604,0.025666458881914322,22
863,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7829508064755168,0.08888785719540149,23
864,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8614704525653636,0.02209457885286681,24
865,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8327984408778739,0.05401395656076968,25
866,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.600263221848166,0.1919205133903794,26
867,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7206589941812087,0.07945553944293215,27
868,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8584772643755789,0.016480519797326676,28
869,Indianapolis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7823539015627957,0.007410892605868247,29
870,Jacksonville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8505915453335364,0.04192811784860351,0
